# Incident energy   MT=1 : (n,total)   MT=2 : (z,elastic)   MT=102 : (z,γ)
0.0053100000000000005   31.173040639999993   2.1885488079999997   28.9844948
0.00532   31.146142800000003   2.188380864   28.957764960000002
0.0053300000000000005   31.1198532   2.188218016   28.93163824
0.00534   31.0935636   2.188055168   28.905511520000005
0.005350000000000001   31.067273999999998   2.1878923199999996   28.8793848
0.00536   31.040984400000003   2.1877294719999996   28.85325808
0.005370000000000001   31.0146948   2.1875666239999996   28.827131360000003
0.00538   30.9884052   2.187403776   28.801004640000006
0.005390000000000001   30.962115599999997   2.187240928   28.77487792
0.0054   30.935825999999995   2.18707808   28.748751199999997
0.005410000000000001   30.909536399999997   2.186915232   28.72262448
0.00542   30.8832468   2.186752384   28.69649776
0.005430000000000001   30.856957199999993   2.1865895359999996   28.670371039999996
0.00544   30.830667599999998   2.186426688   28.64424432
0.005450000000000001   30.804378   2.1862638399999996   28.6181176
0.0054600000000000004   30.7780884   2.186100992   28.59199088
0.005470000000000001   30.7517988   2.1859381439999996   28.565864159999997
0.0054800000000000005   30.725509199999998   2.185775296   28.53973744
0.005490000000000001   30.699219599999996   2.185612448   28.513610720000003
0.0055000000000000005   30.67293   2.1854496   28.487484
0.00551   30.6466404   2.185286752   28.46135728
0.005520000000000001   30.620350799999997   2.185123904   28.43523056
0.00553   30.594061199999995   2.184961056   28.409103839999997
0.005540000000000001   30.567771599999997   2.184798208   28.38297712
0.00555   30.541482   2.18463536   28.3568504
0.005560000000000001   30.5151924   2.184472512   28.330723680000002
0.00557   30.488902799999998   2.184309664   28.304596959999998
0.005580000000000001   30.462613199999996   2.1841468159999997   28.27847024
0.00559   30.4363236   2.183983968   28.25234352
0.005600000000000001   30.410034   2.1838211199999997   28.226216799999996
0.00561   30.383744400000005   2.1836582719999997   28.20009008
0.005620000000000001   30.357454800000003   2.1834954239999997   28.173963360000002
0.0056300000000000005   30.332218959999995   2.183341152   28.148881760000002
0.005640000000000001   30.308036879999996   2.183195456   28.124845279999995
0.0056500000000000005   30.2838548   2.18304976   28.100808799999996
0.005660000000000001   30.259672719999998   2.182904064   28.076772319999996
0.0056700000000000006   30.235490640000002   2.182758368   28.05273584
